timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1571524768174,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,9,9,http://localhost:8080/product,,6,1,0,LAPTOP-V4PSCO6F,0,1
1571524768249,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,9,9,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524768255,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,9,9,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524768277,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,9,9,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524768307,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,9,9,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524768353,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,9,9,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524768399,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,9,9,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524768485,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,9,9,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524769117,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,5,1,0,LAPTOP-V4PSCO6F,0,1
1571524769158,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524769255,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524769275,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524769292,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524769312,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524769314,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524769388,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524769431,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524769557,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524770145,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,1
1571524770215,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,1
1571524770297,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524770307,6,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,6,1,0,LAPTOP-V4PSCO6F,0,2
1571524770324,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524770379,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,2,1,0,LAPTOP-V4PSCO6F,0,0
1571524770382,2,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,2,1,0,LAPTOP-V4PSCO6F,0,0
1571524770404,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524770480,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524770594,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,2,1,0,LAPTOP-V4PSCO6F,0,0
1571524771156,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524771269,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524771331,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524771338,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524771410,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524771417,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524771429,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524771444,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524771558,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524771613,10,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,9,1,0,LAPTOP-V4PSCO6F,0,1
1571524772232,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,2,1,0,LAPTOP-V4PSCO6F,0,0
1571524772344,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524772359,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524772388,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524772463,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524772469,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524772484,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524772502,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524772627,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524772668,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,2
1571524773276,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524773400,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524773416,11,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,10,1,0,LAPTOP-V4PSCO6F,0,2
1571524773423,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,2
1571524773480,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524773519,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,5,1,0,LAPTOP-V4PSCO6F,0,1
1571524773532,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524773555,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524773683,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524773735,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524774281,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,0
1571524774470,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,1
1571524774495,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524774497,6,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,6,1,0,LAPTOP-V4PSCO6F,0,1
1571524774528,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524774538,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524774593,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524774609,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524774759,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524774824,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524775306,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,6,1,0,LAPTOP-V4PSCO6F,0,1
1571524775479,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,2
1571524775550,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524775555,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524775574,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524775625,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524775663,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524775681,6,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,6,1,0,LAPTOP-V4PSCO6F,0,1
1571524775827,2,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,2,1,0,LAPTOP-V4PSCO6F,0,0
1571524775918,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,1
1571524776401,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524776508,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,2
1571524776635,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524776637,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524776645,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524776672,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524776677,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524776692,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524776845,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524776989,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524777465,2,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,2,1,0,LAPTOP-V4PSCO6F,0,0
1571524777527,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524777660,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524777667,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524777691,10,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,9,1,0,LAPTOP-V4PSCO6F,0,1
1571524777738,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524777771,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524777774,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524777930,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524778081,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524778562,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524778597,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,9,1,0,LAPTOP-V4PSCO6F,0,2
1571524778712,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524778753,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,5,1,0,LAPTOP-V4PSCO6F,0,1
1571524778763,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524778816,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524778818,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524778865,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524778958,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524779153,7,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,1
1571524779616,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524779693,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-6,text,true,,999,317,10,10,http://localhost:8080/product,,8,1,0,LAPTOP-V4PSCO6F,0,2
1571524779766,10,Product,200,,Scenario 1 - Sem  Usar Cache 1-7,text,true,,999,317,10,10,http://localhost:8080/product,,9,1,0,LAPTOP-V4PSCO6F,0,2
1571524779797,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,10,10,http://localhost:8080/product,,7,1,0,LAPTOP-V4PSCO6F,0,2
1571524779838,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-8,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524779888,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524779894,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-9,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524779957,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,1
1571524780004,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,10,10,http://localhost:8080/product,,4,1,0,LAPTOP-V4PSCO6F,0,1
1571524780204,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
1571524780694,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-10,text,true,,999,317,10,10,http://localhost:8080/product,,3,1,0,LAPTOP-V4PSCO6F,0,0
